47.98868,16.28141,33.358
47.98813,16.28052,33.448
47.98733,16.27919,33.581
47.98701,16.27865,33.635
47.98637,16.27754,33.744
47.98567,16.27625,33.868
47.98498,16.2749,33.995
47.98451,16.27394,34.083
47.98393,16.27268,34.197
47.98365,16.27201,34.256
47.98316,16.27087,34.357
47.98241,16.26901,34.519
47.98202,16.26797,34.608
47.98141,16.2663,34.75
47.9814,16.26628,34.752
47.98078,16.2645,34.902
47.97944,16.26041,35.241
47.97731,16.25419,35.763
47.97613,16.25088,36.043
47.97561,16.2495,36.161
47.97497,16.24782,36.305
47.97468,16.24711,36.367
47.97433,16.24628,36.44
47.97384,16.24513,36.542
47.9732,16.24368,36.671
47.97262,16.24249,36.781
47.97167,16.24058,36.959
47.97095,16.23924,37.087
47.97048,16.23838,37.17
47.97007,16.23768,37.239
47.9697,16.23707,37.3
47.96904,16.23598,37.41
47.96819,16.23466,37.546
47.96775,16.23398,37.617
47.96728,16.23328,37.691
47.96699,16.23286,37.736
47.96677,16.23256,37.769
47.96673,16.23251,37.775
47.96667,16.23243,37.784
47.96634,16.23199,37.833
47.9649,16.23018,38.043
47.96479,16.23003,38.059
47.96467,16.22989,38.076
47.9624,16.22731,38.394
47.96217,16.22706,38.425
47.96194,16.22682,38.457
47.96105,16.22591,38.577
47.96089,16.22574,38.598
47.96062,16.22547,38.635
47.96046,16.22531,38.656
47.96035,16.22519,38.671
47.95999,16.22483,38.719
47.95853,16.2235,38.91
47.95773,16.22279,39.013
47.95611,16.22148,39.218
47.95448,16.22024,39.422
47.9542,16.22003,39.457
47.95393,16.21981,39.491
47.95388,16.21976,39.498
47.95369,16.21962,39.521
47.95359,16.21955,39.533
47.95222,16.21859,39.702
47.95207,16.21849,39.72
47.95192,16.21839,39.738
47.9515,16.21809,39.79
47.95072,16.21759,39.885
47.95029,16.21731,39.937
47.94946,16.2168,40.037
47.94927,16.21668,40.06
47.94908,16.21656,40.083
47.94875,16.21637,40.122
47.94796,16.21591,40.216
47.94666,16.21519,40.37
47.94571,16.21471,40.482
47.94476,16.21423,40.593
47.94327,16.21351,40.768
47.9427,16.21326,40.834
47.94202,16.21297,40.912
47.94138,16.2127,40.986
47.94034,16.21226,41.107
47.93955,16.21197,41.197
47.93882,16.2117,41.281
47.93753,16.21125,41.428
47.93658,16.21095,41.536
47.93524,16.21056,41.688
47.93473,16.21042,41.745
47.93362,16.21013,41.871
47.93322,16.21004,41.916
47.93307,16.21001,41.933
47.93292,16.20998,41.949
47.93283,16.20996,41.96
47.93201,16.20978,42.052
47.93152,16.20967,42.107
47.93001,16.2094,42.276
47.92875,16.2092,42.417
47.92842,16.20915,42.454
47.92808,16.20911,42.492
47.92788,16.20908,42.514
47.92775,16.20906,42.528
47.92731,16.209,42.578
47.9268,16.20894,42.635
47.92644,16.2089,42.675
47.92594,16.20885,42.73
47.92541,16.20879,42.789
47.92493,16.20874,42.843
47.92437,16.20869,42.905
47.92325,16.2086,43.03
47.9231,16.20859,43.047
47.92302,16.20858,43.056
47.92298,16.20858,43.06
47.92278,16.20855,43.082
47.92258,16.20854,43.105
47.92111,16.20844,43.268
47.92032,16.20839,43.356
47.91953,16.20835,43.444
47.91337,16.208,44.13
47.91163,16.2079,44.323
47.90802,16.2077,44.725
47.90786,16.20768,44.743
47.90762,16.20768,44.769
47.90636,16.2076,44.91
47.90062,16.20726,45.548
47.90051,16.20726,45.561
47.90035,16.20725,45.578
47.89868,16.20715,45.764
47.89842,16.20713,45.793
47.89817,16.20712,45.821
47.89409,16.20693,46.275
47.89355,16.20689,46.335
47.89298,16.20685,46.398
47.89173,16.20673,46.538
47.89048,16.20657,46.677
47.8892,16.2064,46.82
47.88839,16.20629,46.911
47.88779,16.20617,46.978
47.88712,16.20603,47.053
47.88694,16.20598,47.073
47.8864,16.20585,47.134
47.88563,16.20564,47.221
47.88498,16.20542,47.295
47.8843,16.20519,47.373
47.88384,16.20501,47.426
47.88357,16.2049,47.457
47.88308,16.2047,47.513
47.88246,16.20442,47.585
47.88191,16.20415,47.65
47.88138,16.20389,47.712
47.88035,16.20331,47.834
47.88007,16.20315,47.868
47.87896,16.20244,48.002
47.87865,16.20222,48.04
47.87819,16.2019,48.097
47.87771,16.20155,48.156
47.87739,16.20131,48.196
47.87705,16.20106,48.238
47.87645,16.20058,48.314
47.87604,16.20025,48.366
47.87563,16.1999,48.418
47.87541,16.19971,48.447
47.8751,16.19943,48.487
47.87486,16.19922,48.518
47.87441,16.19882,48.576
47.87388,16.19833,48.646
47.87346,16.19795,48.7
47.87276,16.1973,48.792
47.87253,16.19708,48.823
47.87204,16.19659,48.888
47.87162,16.19619,48.944
47.87125,16.19581,48.994
47.86977,16.19434,49.192
47.86887,16.19345,49.312
47.86866,16.19324,49.34
47.86845,16.19304,49.368
47.8681,16.1927,49.414
47.86734,16.19198,49.514
47.86631,16.19102,49.65
47.86594,16.19067,49.698
47.86573,16.19047,49.726
47.86517,16.18996,49.799
47.86469,16.18953,49.861
47.86424,16.18916,49.919
47.86379,16.18878,49.976
47.86357,16.1886,50.004
47.86289,16.18807,50.089
47.86256,16.18781,50.131
47.86221,16.18755,50.175
47.86194,16.18735,50.208
47.86186,16.1873,50.218
47.86119,16.18681,50.301
47.86071,16.18649,50.359
47.86015,16.18612,50.427
47.85977,16.1859,50.473
47.85938,16.18569,50.519
47.85874,16.1853,50.596
47.858,16.18489,50.684
47.85771,16.18473,50.718
47.85756,16.18466,50.735
47.85741,16.18458,50.753
47.85713,16.18443,50.786
47.85649,16.18411,50.861
47.85542,16.18363,50.986
47.8551,16.18348,51.023
47.85495,16.18341,51.04
47.8543,16.18314,51.115
47.85415,16.18308,51.133
47.85351,16.18284,51.206
47.85252,16.18251,51.319
47.85199,16.18236,51.379
47.85149,16.18222,51.435
47.85089,16.18206,51.503
47.85029,16.18192,51.571
47.84996,16.18185,51.608
47.84959,16.18177,51.649
47.84887,16.18164,51.73
47.84852,16.18159,51.769
47.84792,16.1815,51.836
47.84743,16.18144,51.891
47.84664,16.18136,51.979
47.84585,16.18131,52.067
47.84536,16.18128,52.121
47.8448,16.18126,52.184
47.84439,16.18126,52.229
47.84359,16.18124,52.318
47.84308,16.18123,52.375
47.84232,16.18125,52.459
47.84195,16.18126,52.501
47.84158,16.18128,52.542
47.84057,16.18134,52.654
47.84,16.18138,52.718
47.83944,16.18143,52.78
47.83851,16.18156,52.884
47.83782,16.18165,52.961
47.83768,16.18167,52.976
47.83657,16.18183,53.1
47.83586,16.18195,53.18
47.83506,16.18211,53.27
47.83494,16.18214,53.283
47.83483,16.18216,53.296
47.834,16.18235,53.389
47.83298,16.18262,53.504
47.8325,16.18276,53.558
47.83204,16.18289,53.611
47.8317,16.183,53.649
47.83129,16.18314,53.696
47.83073,16.18334,53.76
47.83023,16.18353,53.817
47.82998,16.18362,53.846
47.82984,16.18368,53.862
47.82946,16.18383,53.906
47.82897,16.18404,53.963
47.82847,16.18428,54.021
47.82811,16.18444,54.063
47.82754,16.18471,54.129
47.82712,16.18492,54.179
47.82668,16.18513,54.23
47.82618,16.1854,54.289
47.82557,16.18575,54.362
47.82509,16.18603,54.419
47.82438,16.18647,54.505
47.82315,16.18729,54.655
47.82237,16.18783,54.75
47.82124,16.18863,54.89
47.82003,16.18951,55.039
47.81935,16.19001,55.124
47.81884,16.19039,55.187
47.81803,16.19099,55.288
47.81714,16.19165,55.398
47.81632,16.19225,55.5
47.8157,16.19267,55.576
47.81522,16.19303,55.636
47.81464,16.19344,55.707
47.81425,16.19373,55.756
47.81362,16.19419,55.834
47.81262,16.19488,55.956
47.81234,16.19507,55.991
47.81145,16.19568,56.1
47.81082,16.19609,56.176
47.81081,16.1961,56.177
47.81055,16.19627,56.209
47.80979,16.19675,56.301
47.80882,16.19735,56.418
47.80822,16.1977,56.489
47.80767,16.19802,56.555
47.80745,16.19814,56.581
47.80736,16.19819,56.592
47.80729,16.19823,56.6
47.80711,16.19833,56.621
47.80664,16.19858,56.677
47.80552,16.19917,56.809
47.80516,16.19935,56.851
47.80452,16.19965,56.926
47.80431,16.19975,56.95
47.80426,16.19977,56.956
47.80421,16.1998,56.962
47.80413,16.19983,56.971
47.804,16.19989,56.987
47.80384,16.19997,57.005
47.80351,16.20012,57.044
47.80304,16.20032,57.098
47.80231,16.20061,57.182
47.80219,16.20065,57.196
47.80208,16.20069,57.208
47.80177,16.20082,57.244
47.80128,16.20101,57.3
47.80097,16.20113,57.336
47.8003,16.20137,57.413
47.79971,16.20158,57.48
47.79932,16.20172,57.525
47.79868,16.20192,57.597
47.79767,16.20223,57.712
47.79688,16.20246,57.802
47.79648,16.20257,57.847
47.79494,16.20295,58.02
47.79421,16.20311,58.103
47.7934,16.20327,58.193
47.79273,16.20339,58.268
47.79235,16.20344,58.311
47.79206,16.20348,58.343
47.79164,16.20355,58.39
47.79128,16.20359,58.43
47.79107,16.20362,58.454
47.79014,16.20373,58.558
47.78971,16.20378,58.605
47.78928,16.20383,58.653
47.78881,16.20387,58.706
47.78834,16.20391,58.758
47.78792,16.20394,58.805
47.78746,16.20395,58.856
47.78743,16.20395,58.859
47.78724,16.20397,58.881
47.78689,16.20398,58.919
47.78677,16.20398,58.933
47.78665,16.20398,58.946
47.78661,16.20399,58.951
47.78646,16.20399,58.967
47.78631,16.204,58.984
47.78511,16.20402,59.117
47.78487,16.20403,59.144
47.78482,16.20403,59.15
47.78461,16.20404,59.173
47.78364,16.20406,59.281
47.78217,16.2041,59.444
47.78129,16.20413,59.542
47.7804,16.20416,59.641
47.77929,16.20418,59.765
47.77881,16.20419,59.818
47.77754,16.20422,59.959
47.77627,16.20425,60.101
47.7761,16.20425,60.119
47.77574,16.20426,60.159
47.77517,16.20428,60.223
47.77489,16.20429,60.254
47.77458,16.2043,60.288
47.77415,16.20431,60.336
47.77391,16.20431,60.363
47.77388,16.20431,60.366
47.7734,16.20433,60.42
47.77304,16.20433,60.46
47.77251,16.20433,60.519
47.77208,16.20433,60.566
47.77157,16.20432,60.623
47.77109,16.2043,60.677
47.77059,16.20427,60.732
47.77027,16.20425,60.768
47.76977,16.2042,60.824
47.76929,16.20414,60.877
47.76886,16.20408,60.925
47.76849,16.20402,60.966
47.76802,16.20393,61.019
47.76772,16.20387,61.053
47.76736,16.20379,61.093
47.76703,16.20371,61.13
47.76702,16.20371,61.132
47.76671,16.20363,61.167
47.76621,16.20349,61.223
47.76567,16.20334,61.284
47.76513,16.20316,61.346
47.76461,16.20298,61.405
47.76428,16.20285,61.443
47.76397,16.20273,61.479
47.76355,16.20256,61.527
47.7634,16.2025,61.544
47.76276,16.20222,61.619
47.76215,16.20193,61.69
47.76155,16.20161,61.761
47.76094,16.20129,61.833
47.76024,16.20088,61.916
47.75966,16.20051,61.987
47.7589,16.2,62.079
47.75825,16.19955,62.159
47.75784,16.19926,62.21
47.75749,16.19897,62.254
47.75733,16.19884,62.274
47.7567,16.19833,62.354
47.75618,16.19789,62.421
47.75573,16.19749,62.479
47.75527,16.19707,62.539
47.75466,16.19649,62.62
47.7542,16.19602,62.682
47.75358,16.19537,62.766
47.75297,16.19468,62.852
47.75242,16.19403,62.93
47.75192,16.19343,63.001
47.75152,16.19292,63.06
47.75107,16.19233,63.127
47.7507,16.19183,63.182
47.7502,16.19111,63.26
47.74953,16.1901,63.366
47.74893,16.18916,63.463
47.74855,16.18855,63.525
47.74828,16.1881,63.571
47.74787,16.18738,63.641
47.74758,16.18686,63.692
47.74724,16.18626,63.751
47.74675,16.18534,63.839
47.7447,16.1815,64.206
47.74219,16.17677,64.657
47.74165,16.17577,64.753
47.74128,16.17506,64.821
47.74069,16.17395,64.927
47.74047,16.17355,64.965
47.73842,16.1697,65.333
47.73769,16.16833,65.464
47.73728,16.16756,65.538
47.73347,16.16041,66.221
47.7332,16.1599,66.27
47.73276,16.15907,66.349
47.73269,16.15896,66.36
47.73193,16.15754,66.496
47.73132,16.15637,66.607
47.73083,16.15546,66.694
47.73067,16.15515,66.724
47.73055,16.15491,66.746
47.73033,16.15451,66.785
47.73016,16.1542,66.815
47.72999,16.1539,66.844
47.72988,16.15369,66.864
47.72934,16.1527,66.96
47.72897,16.152,67.026
47.72878,16.15165,67.06
47.7286,16.15132,67.092
47.72842,16.15101,67.123
47.72837,16.1509,67.132
47.72815,16.15052,67.17
47.72744,16.14925,67.294
47.72705,16.14858,67.36
47.72664,16.14788,67.43
47.7263,16.1473,67.487
47.72594,16.14668,67.549
47.72555,16.14602,67.614
47.72515,16.14534,67.682
47.72477,16.14467,67.748
47.7244,16.14405,67.81
47.72408,16.14351,67.864
47.72396,16.14332,67.883
47.72377,16.14301,67.915
47.72354,16.14262,67.954
47.72334,16.14229,67.987
47.72323,16.1421,68.006
47.72313,16.14194,68.022
47.72291,16.14158,68.058
47.72265,16.14115,68.102
47.72245,16.14082,68.135
47.7222,16.1404,68.177
47.72198,16.14005,68.213
47.72192,16.13996,68.222
47.72167,16.13957,68.263
47.72143,16.13919,68.302
47.72138,16.13911,68.31
47.72119,16.13881,68.341
47.72093,16.1384,68.383
47.72079,16.13819,68.405
47.72058,16.13787,68.439
47.72033,16.13749,68.479
47.72023,16.13735,68.494
47.72016,16.13725,68.505
47.7201,16.13718,68.513
47.72003,16.13708,68.524
47.71935,16.1361,68.629
47.71864,16.13518,68.734
47.71822,16.13467,68.795
47.71803,16.13455,68.818
47.71788,16.13438,68.839
47.71762,16.1341,68.874
47.71729,16.13375,68.92
47.71693,16.13339,68.968
47.71659,16.13306,69.013
47.71632,16.1328,69.049
47.71604,16.13257,69.084
47.71583,16.13238,69.112
47.71555,16.13217,69.147
47.71511,16.13185,69.201
47.71482,16.13164,69.237
47.71452,16.13144,69.274
47.7144,16.13135,69.289
47.71397,16.13107,69.341
47.71363,16.13085,69.382
47.71314,16.13057,69.44
47.71285,16.13041,69.475
47.7126,16.13026,69.505
47.71242,16.13017,69.526
47.71234,16.13012,69.536
47.71219,16.13005,69.553
47.71199,16.12996,69.576
47.71191,16.12993,69.586
47.71182,16.1299,69.596
47.71091,16.12957,69.7
47.71061,16.12949,69.734
47.71026,16.1294,69.773
47.71003,16.12934,69.799
47.70976,16.12928,69.83
47.70953,16.12923,69.855
47.7094,16.12921,69.87
47.70927,16.12918,69.885
47.70918,16.12917,69.895
47.70904,16.12915,69.91
47.70877,16.12911,69.94
47.70855,16.12908,69.965
47.70812,16.12905,70.013
47.70778,16.12903,70.051
47.70722,16.12902,70.113
47.70681,16.12903,70.159
47.70639,16.12905,70.205
47.70611,16.12907,70.237
47.70584,16.1291,70.267
47.70549,16.12913,70.306
47.70541,16.12914,70.315
47.7049,16.12922,70.372
47.70464,16.12926,70.401
47.70453,16.12927,70.413
47.70432,16.12932,70.436
47.70303,16.12958,70.581
47.70271,16.12964,70.617
47.70218,16.12974,70.677
47.70185,16.12981,70.714
47.70144,16.12989,70.76
47.70079,16.13001,70.832
47.70024,16.1301,70.894
47.69986,16.13015,70.936
47.69951,16.13019,70.975
47.6992,16.13023,71.01
47.69897,16.13024,71.036
47.69887,16.13025,71.047
47.69864,16.13026,71.072
47.69835,16.13027,71.105
47.69813,16.13029,71.129
47.69792,16.13029,71.152
47.69738,16.13027,71.212
47.697,16.13025,71.255
47.69672,16.13023,71.286
47.69668,16.13022,71.29
47.69608,16.13016,71.357
47.69585,16.13013,71.383
47.6955,16.13008,71.422
47.69533,16.13005,71.441
47.69517,16.13002,71.459
47.69502,16.12999,71.476
47.69486,16.12995,71.494
47.69469,16.12991,71.513
47.69451,16.12987,71.533
47.69428,16.12981,71.559
47.69409,16.12977,71.581
47.69393,16.12972,71.599
47.69366,16.12964,71.629
47.69318,16.12949,71.684
47.693,16.12943,71.704
47.6927,16.12932,71.739
47.69241,16.12921,71.772
47.69222,16.12913,71.794
47.69194,16.12901,71.826
47.69164,16.12888,71.861
47.69134,16.12874,71.896
47.69106,16.12861,71.929
47.69076,16.12846,71.964
47.69023,16.12819,72.026
47.68979,16.12795,72.078
47.6895,16.12779,72.113
47.68921,16.12762,72.147
47.68892,16.12744,72.182
47.68786,16.12679,72.31
47.68714,16.12634,72.397
47.68663,16.12601,72.459
47.68604,16.12562,72.531
47.68556,16.12533,72.588
47.68521,16.12515,72.629
47.68478,16.12489,72.681
47.68448,16.12472,72.717
47.68422,16.12458,72.748
47.68394,16.12443,72.781
47.68361,16.12427,72.819
47.68345,16.12419,72.838
47.68329,16.12412,72.857
47.68312,16.12404,72.876
47.68297,16.12398,72.894
47.68283,16.12392,72.91
47.68271,16.12387,72.924
47.68255,16.12381,72.942
47.68251,16.1238,72.947
47.6824,16.12376,72.959
47.68225,16.1237,72.977
47.68209,16.12366,72.995
47.68192,16.1236,73.014
47.68178,16.12357,73.03
47.68159,16.12352,73.051
47.68145,16.12349,73.067
47.68117,16.12343,73.098
47.68096,16.12339,73.122
47.68083,16.12337,73.136
47.68069,16.12335,73.152
47.68052,16.12334,73.171
47.68037,16.12332,73.188
47.68021,16.12331,73.206
47.68004,16.12331,73.224
47.67989,16.1233,73.241
47.67973,16.1233,73.259
47.67958,16.12331,73.276
47.67941,16.12332,73.295
47.67925,16.12333,73.312
47.67909,16.12334,73.33
47.67888,16.12337,73.354
47.67858,16.12341,73.387
47.67846,16.12343,73.401
47.67825,16.12348,73.424
47.67814,16.1235,73.436
47.67798,16.12354,73.455
47.67782,16.12359,73.473
47.67762,16.12365,73.495
47.67735,16.12373,73.526
47.67716,16.1238,73.548
47.6768,16.12395,73.589
47.67673,16.12398,73.597
47.67643,16.12411,73.632
47.67589,16.12437,73.695
47.67533,16.12465,73.761
47.67475,16.12495,73.829
47.67445,16.12512,73.865
47.67413,16.12528,73.903
47.67362,16.12554,73.963
47.67313,16.12577,74.02
47.67263,16.12598,74.078
47.67238,16.12608,74.106
47.67214,16.12617,74.134
47.67178,16.12629,74.175
47.67138,16.1264,74.22
47.67102,16.12649,74.261
47.67061,16.12658,74.307
47.67031,16.12663,74.34
47.66994,16.12667,74.382
47.66964,16.1267,74.415
47.66927,16.12672,74.456
47.66871,16.12672,74.518
47.66827,16.1267,74.567
47.66792,16.12668,74.606
47.66767,16.12665,74.634
47.6671,16.12659,74.698
47.66648,16.12652,74.767
47.66538,16.12637,74.89
47.66481,16.12628,74.953
47.66397,16.12614,75.047
47.66325,16.12601,75.128
47.66299,16.12595,75.157
47.66273,16.1259,75.187
47.66001,16.12533,75.492
47.65785,16.12487,75.735
47.65759,16.12481,75.764
47.65733,16.12475,75.793
47.65627,16.12452,75.912
47.6561,16.12448,75.931
47.65596,16.12445,75.947
47.6557,16.1244,75.976
47.65531,16.12431,76.02
47.65518,16.12429,76.035
47.65481,16.12421,76.076
47.65423,16.12408,76.141
47.65406,16.12405,76.16
47.65384,16.124,76.185
47.65378,16.12399,76.192
47.65361,16.12395,76.211
47.65333,16.12389,76.243
47.65295,16.12381,76.285
47.65207,16.12365,76.384
47.65196,16.12363,76.396
47.65193,16.12362,76.4
47.65179,16.1236,76.415
47.65069,16.12343,76.538
47.65059,16.12341,76.549
47.64951,16.1233,76.67
47.64886,16.12328,76.742
47.64853,16.12327,76.779
47.64815,16.12328,76.821
47.64773,16.1233,76.868
47.64712,16.12334,76.936
47.64681,16.12338,76.97
47.64631,16.12346,77.026
47.64583,16.12356,77.08
47.64537,16.12366,77.132
47.64521,16.12372,77.15
47.64464,16.12387,77.214
47.64375,16.12419,77.316
47.64317,16.12442,77.383
47.64297,16.12451,77.406
47.64277,16.1246,77.429
47.64181,16.12502,77.541
47.6415,16.12516,77.577
47.64121,16.1253,77.611
47.64097,16.1254,77.638
47.64044,16.12563,77.7
47.63898,16.12624,77.869
47.63832,16.1265,77.944
47.63767,16.12675,78.019
47.63755,16.1268,78.033
47.63681,16.12707,78.118
47.63662,16.12714,78.139
47.63647,16.12719,78.157
47.63624,16.12728,78.183
47.63542,16.12756,78.277
47.63495,16.12772,78.33
47.6339,16.1281,78.45
47.63371,16.12817,78.472
47.63255,16.12865,78.606
47.6324,16.12872,78.624
47.63233,16.12875,78.632
47.63226,16.12878,78.64
47.63209,16.12886,78.66
47.63198,16.12891,78.672
47.63151,16.12913,78.727
47.6312,16.12928,78.764
47.63001,16.12989,78.904
47.62942,16.13022,78.974
47.62909,16.1304,79.013
47.62804,16.13103,79.139
47.62757,16.13131,79.195
47.62736,16.13145,79.221
47.62659,16.13191,79.313
47.62625,16.13213,79.354
47.62598,16.13228,79.386
47.6254,16.13264,79.456
47.62524,16.13272,79.475
47.62509,16.1328,79.493
47.62478,16.13294,79.529
47.62462,16.13301,79.547
47.6243,16.13311,79.584
47.62396,16.13318,79.622
47.62366,16.13323,79.655
47.62331,16.13324,79.694
47.62297,16.13323,79.732
47.62252,16.13315,79.783
47.62203,16.13301,79.838
47.62141,16.13274,79.91
47.62093,16.13248,79.967
47.62062,16.13232,80.003
47.62032,16.13215,80.039
47.62001,16.132,80.075
47.61971,16.13184,80.111
47.61924,16.13161,80.166
47.61875,16.13139,80.223
47.61859,16.13131,80.241
47.61811,16.1311,80.297
47.61797,16.13103,80.314
47.61764,16.13089,80.352
47.61705,16.13065,80.42
47.61665,16.13049,80.466
47.61651,16.13043,80.482
47.6164,16.1304,80.494
47.61623,16.13033,80.514
47.61607,16.13027,80.532
47.61593,16.13022,80.548
47.61576,16.13016,80.568
47.61562,16.13011,80.584
47.61548,16.13007,80.6
47.61528,16.13,80.623
47.61518,16.12997,80.634
47.61504,16.12993,80.65
47.61493,16.12989,80.662
47.61474,16.12983,80.684
47.61461,16.12978,80.699
47.61454,16.12976,80.707
47.61418,16.12966,80.748
47.61406,16.12963,80.761
47.61377,16.12955,80.794
47.61336,16.12944,80.84
47.61319,16.12939,80.86
47.61307,16.12936,80.873
47.61284,16.1293,80.899
47.6126,16.12924,80.926
47.61226,16.12916,80.964
47.61185,16.12907,81.01
47.61145,16.129,81.055
47.61123,16.12896,81.08
47.61112,16.12893,81.092
47.61089,16.1289,81.118
47.61082,16.12889,81.126
47.61062,16.12886,81.148
47.61037,16.12884,81.176
47.61014,16.12884,81.202
47.60995,16.12885,81.223
47.60978,16.12886,81.242
47.60962,16.12888,81.259
47.60947,16.12891,81.276
47.6093,16.12895,81.295
47.60917,16.12899,81.31
47.60899,16.12905,81.331
47.60883,16.1291,81.349
47.60868,16.12917,81.366
47.60854,16.12923,81.383
47.60822,16.1294,81.42
47.60805,16.12949,81.44
47.60776,16.12966,81.475
47.6076,16.12975,81.494
47.60732,16.12992,81.528
47.60716,16.13001,81.547
47.60702,16.13007,81.563
47.60685,16.13014,81.583
47.60669,16.1302,81.601
47.60654,16.13024,81.618
47.60639,16.13027,81.635
47.60632,16.13028,81.643
47.60608,16.13032,81.669
47.60589,16.13032,81.691
47.60577,16.13032,81.704
47.60558,16.13031,81.725
47.60541,16.1303,81.744
47.60527,16.13027,81.76
47.60507,16.13023,81.782
47.60494,16.13019,81.797
47.60481,16.13015,81.812
47.6046,16.13005,81.836
47.60436,16.12993,81.864
47.60415,16.1298,81.89
47.60395,16.12965,81.915
47.60372,16.12946,81.944
47.6036,16.12934,81.96
47.60348,16.1292,81.977
47.60328,16.12896,82.006
47.60311,16.12872,82.032
47.60293,16.12843,82.061
47.6028,16.1282,82.084
47.60276,16.12814,82.09
47.60259,16.12781,82.121
47.6025,16.12761,82.14
47.6024,16.1274,82.159
47.60235,16.12731,82.168
47.60221,16.12702,82.194
47.60211,16.12682,82.213
47.60202,16.12663,82.231
47.6019,16.12642,82.251
47.60181,16.12625,82.267
47.60168,16.12603,82.289
47.60158,16.12589,82.305
47.60146,16.12572,82.323
47.60132,16.12556,82.343
47.6013,16.12554,82.346
47.60108,16.1253,82.376
47.60084,16.12508,82.407
47.60061,16.1249,82.436
47.6004,16.12475,82.462
47.6002,16.12463,82.486
47.5997,16.12441,82.544
47.59928,16.1243,82.592
47.59899,16.12425,82.624
47.59829,16.12416,82.702
47.59816,16.12415,82.717
47.598,16.12413,82.735
47.59783,16.12411,82.754
47.59756,16.12408,82.784
47.59735,16.12406,82.807
47.59719,16.12404,82.825
47.59701,16.12402,82.845
47.59668,16.12398,82.882
47.59589,16.12389,82.97
47.59576,16.12387,82.984
47.59556,16.12384,83.007
47.5954,16.12381,83.025
47.59525,16.12377,83.042
47.59508,16.12372,83.061
47.59492,16.12367,83.079
47.59477,16.12361,83.096
47.59452,16.12348,83.126
47.59432,16.12337,83.15
47.59422,16.12331,83.162
47.59397,16.12312,83.193
47.59374,16.12291,83.223
47.59355,16.12272,83.248
47.59327,16.1224,83.288
47.59298,16.12198,83.333
47.59278,16.12165,83.366
47.59269,16.12147,83.383
47.59257,16.12125,83.404
47.5924,16.12089,83.437
47.59223,16.12053,83.47
47.59187,16.11975,83.541
47.59139,16.11871,83.636
47.59098,16.11784,83.716
47.59083,16.11751,83.746
47.59066,16.11712,83.781
47.59056,16.11688,83.802
47.59043,16.11649,83.834
47.59033,16.11616,83.862
47.59027,16.11595,83.879
47.59019,16.1156,83.907
47.59011,16.1151,83.945
47.59008,16.11489,83.961
47.59006,16.11468,83.977
47.58997,16.11375,84.048
47.5899,16.11323,84.088
47.58983,16.11276,84.124
47.58978,16.11251,84.144
47.58968,16.11209,84.177
47.58946,16.11142,84.233
47.58929,16.11097,84.272
47.58907,16.11052,84.314
47.58879,16.11005,84.361
47.58855,16.1097,84.398
47.58846,16.1096,84.411
47.5883,16.1094,84.434
47.5881,16.10919,84.461
47.58787,16.109,84.491
47.58773,16.10889,84.508
47.58759,16.10879,84.526
47.58728,16.1086,84.563
47.58711,16.10852,84.583
47.58683,16.10841,84.615
47.58663,16.10836,84.638
47.58635,16.1083,84.669
47.58614,16.10828,84.692
47.58587,16.10827,84.722
47.58563,16.10829,84.749
47.58537,16.10833,84.778
47.58522,16.10836,84.795
47.5849,16.10845,84.831
47.58464,16.10855,84.861
47.58443,16.10864,84.885
47.58416,16.10878,84.917
47.58412,16.1088,84.922
47.58383,16.10895,84.956
47.58353,16.10911,84.992
47.58337,16.1092,85.011
47.58321,16.10926,85.029
47.58305,16.10932,85.047
47.58274,16.10942,85.083
47.58258,16.10946,85.101
47.58224,16.10952,85.139
47.58193,16.10958,85.173
47.58177,16.1096,85.191
47.58144,16.10968,85.228
47.58113,16.10976,85.263
47.58082,16.10989,85.299
47.58066,16.10996,85.318
47.5805,16.11004,85.337
47.5802,16.11022,85.373
47.58005,16.11032,85.391
47.5799,16.11043,85.41
47.57962,16.11067,85.446
47.57935,16.11093,85.481
47.57909,16.1112,85.517
47.57882,16.11148,85.553
47.5787,16.11163,85.571
47.57843,16.11189,85.607
47.57829,16.11202,85.625
47.57814,16.11217,85.645
47.57809,16.1122,85.651
47.578,16.11228,85.663
47.57785,16.11239,85.681
47.5777,16.11248,85.699
47.57756,16.11256,85.716
47.5774,16.11264,85.735
47.57709,16.11276,85.771
47.57694,16.1128,85.787
47.57678,16.11284,85.806
47.57662,16.11287,85.823
47.57647,16.11289,85.84
47.57636,16.1129,85.852
47.57629,16.1129,85.86
47.57613,16.1129,85.878
47.57582,16.11287,85.913
47.57567,16.11285,85.929
47.57549,16.11281,85.95
47.57526,16.11274,85.976
47.57511,16.1127,85.993
47.57484,16.11261,86.023
47.57463,16.11255,86.047
47.5742,16.11245,86.096
47.57406,16.11243,86.111
47.57391,16.11241,86.128
47.57374,16.11241,86.147
47.57356,16.11241,86.167
47.57339,16.11242,86.186
47.57322,16.11245,86.205
47.57308,16.11248,86.221
47.57292,16.11253,86.239
47.57276,16.11258,86.257
47.57262,16.11263,86.273
47.57245,16.11271,86.293
47.57229,16.11278,86.311
47.57209,16.11289,86.335
47.57194,16.11299,86.353
47.57183,16.11306,86.367
47.57155,16.11329,86.402
47.57105,16.11374,86.467
47.57067,16.11409,86.517
47.57055,16.11419,86.532
